,allergies,anxiety,bloating,brain_fog,breast_pain,breast_swelling,brittle_nails,chills,constipation,cramps,depression,diarrhea,dizzy,dry_eyes,dry_skin,facial_hair,fatigue,hair_loss,headaches,heartburn,incontinence,insomnia,irregular_beat,itchy_skin,joint_pain,memory_lapse,mood_swings,muscle_tension,nausea,nipple_discharge,odor,ovulation,ovulation_pain,painful_intercourse,ringing_ears,sex_drive,spotting,tingling_extremeties,uti,vaginal_dryness,vertigo,vomiting,yeast_infection
incontinence,0.5506109098469373,0.018527098081792363,0.029896702366584732,0.03384480619810056,0.0018178722355062938,-0.018005505796232626,0.04476208653652364,0.1536199407644237,0.2816424784791963,0.09639867029115672,0.15883350507422683,0.03263044283866987,0.026142177079935283,0.05059385681721013,0.05328915812538507,-0.0002560630460225301,0.4911639371865454,0.28026563180473435,0.012706168335642977,0.5981023923782113,1.0000000000000009,0.26371805784357016,0.28968331999830443,0.2969381045324006,0.6358025865467631,0.07419753375061901,-0.010497081212574998,0.3111993464004846,0.05260090365835931,0.027166959452606096,0.14680366376933424,0.003668882071526539,0.034484686418173385,0.7826412536232187,0.16890362492603464,0.73036889488515,-0.016017532921554174,0.007728402130761332,0.7154838046217507,0.7489262953393073,0.13761256438800323,-0.015891376359819662,0.5709707704256777
insomnia,0.2606734102207631,0.31232225761840415,0.029639447336447897,0.10186205247009306,0.27124020858207615,0.04549550684514702,0.008969672033631705,0.04528505767879985,0.12584083929534193,0.3646011440749474,0.23396597692304888,0.019537614581806483,0.12758675162699623,0.018949290744377203,0.051354548042716275,-0.042996548412407576,0.43866752673493353,0.08440243608207086,0.07728593178701977,0.2843462651668098,0.26371805784357016,0.9999999999999998,0.10466344673101048,0.31921666301020357,0.17140141027633193,0.01836279759532435,0.06515460212396165,0.13204516853059745,0.07280514032217177,-0.024880368457960052,0.03828407695235067,0.07175876856002722,-0.00434688860777861,0.27917209223041445,0.04912132831117339,0.2745958397898724,0.14546613061062544,-0.01482758880130204,0.22992149075836227,0.2666848552265622,0.08191265966615442,-0.029803008875119916,0.18721745205904397
irregular_beat,0.2464601343443496,0.0709455727293882,-0.003385299282788151,0.02253052150107148,5.7909242434965716e-05,-0.0187237373280333,-0.00010490689627708177,0.07625398601194859,0.12774599137095055,0.05473586804780735,0.09482551296300859,-0.0075124468110642495,-0.0024612350085459114,0.011420147117823453,-0.0020168926121133792,-0.027575681169889003,0.22872660799676411,0.1298530525349635,0.054311445858038175,0.334499966217097,0.28968331999830443,0.10466344673101048,1.0000000000000007,0.06108361068643415,0.23625212568378723,0.04846690857856205,0.09682394783796039,0.15976256550322332,0.1170352893175204,-0.003206598755072253,-0.040675210075027106,0.19449780539077574,0.25791349518800205,0.3801840517558797,0.08206559919690215,0.34913119192698505,0.08148843612360201,0.022266442456453303,0.3196994124714025,0.3678146549728128,0.12559596465982728,-0.014812227098497213,0.3630518232071045
itchy_skin,0.12283952933623467,0.3625113465407518,0.08939359377664302,0.04966708346156318,0.08574242800430858,-0.028606921968282205,-0.01451294275232248,0.1823171062448583,0.05870382267598622,0.23168767059941864,0.1047616008211007,-0.009240892658228504,0.020845387710140908,-0.007451284986694007,0.036531524921184735,0.09225717760234067,0.1723773481006038,0.04847423462566353,0.04051502732526087,0.12559908905628825,0.2969381045324006,0.31921666301020357,0.06108361068643415,0.9999999999999997,0.31961203768014274,0.05471671743044616,0.1777841411288581,0.06207516649263847,0.17910241906854008,-0.00788636339167996,0.16797137837387008,0.2710656817298306,0.04109335690164064,0.16354421458764515,0.04940635460017527,0.18968836676325843,-0.04336670970197022,0.14813088801262664,0.14950814008026847,0.15326813866954334,0.0013037774470199077,-0.030969591369258254,0.1318339179268641
joint_pain,0.5374277169261924,0.05067427720666818,0.0432158974455937,0.14170537563878738,0.04684206236354582,0.05843337364446329,0.009117354962786569,0.21081813080993725,0.21500459556872933,0.06044166703469077,0.15052537605484265,-0.016105310067926468,0.10812212434299406,0.019312247605921668,0.006361555710562846,0.1062282545693557,0.38975535160867586,0.18359478021985623,0.04849276079313122,0.4483004119755705,0.6358025865467631,0.17140141027633193,0.23625212568378723,0.31961203768014274,1.0000000000000002,0.1172255796194381,0.05420038219922588,0.39661885022226623,0.11223556908432009,0.08771272233959287,0.1714763959876431,0.00154883778400989,0.03042473421064565,0.5479798370761745,0.18281232525072427,0.5147905912383831,-0.006230337172184903,0.12357134415995745,0.5113682135411172,0.5293024094369635,0.14618283414535135,-0.032494915755804536,0.3881032934727713
memory_lapse,0.0725995901180056,0.1790679878924564,0.03263345624237635,0.4784651445000309,0.04003131070399582,0.04529320155774086,-0.006703757624765521,0.07937615316825296,0.033663970028819025,-0.057728281141260704,0.026637868227371655,-0.014999191462422505,0.06911278326308652,0.0024373424034610765,-0.0053514925056676885,0.0499496757680189,0.12584447533462387,0.029010187065856702,-0.033106368731772286,0.05170502242872649,0.07419753375061901,0.01836279759532435,0.04846690857856205,0.05471671743044616,0.1172255796194381,0.9999999999999999,0.05726241137025376,0.022755910883161142,0.04554961677504515,-0.03294610108384083,0.23853445073579171,-0.014553322807748277,-0.019390906458759627,0.09696711313839773,0.6342839375118727,0.07426586114084308,-0.0628565887550939,0.055310174815474046,0.08167561885940938,0.09045245903837516,0.06337827950213891,-0.018308303812360004,0.0761651988410905
mood_swings,0.05418821159522231,0.3139177345041492,0.18519040639400153,0.18588830791628588,0.16963078792438424,0.04391452341946036,0.057372845377318425,0.06177600499451602,0.01836119863079286,0.1308432912222174,0.08444681683219542,0.010306820604890717,-0.008492943178054055,0.09467058101296051,0.02413615518445435,0.06554700421202249,0.0991689830123327,0.1019012286335695,0.0999083239410758,0.035212837499732655,-0.010497081212574998,0.06515460212396165,0.09682394783796039,0.1777841411288581,0.05420038219922588,0.05726241137025376,1.0000000000000007,0.024698085748810793,0.09748920369288057,0.05184023198617668,0.03382385623928178,0.2583534862985643,0.16341621351449628,0.006044430778017339,0.03258461746729781,0.023566674742922237,0.02380803707155594,-0.007599026685180863,0.02134036488904135,0.03305106565545272,0.05343005262483195,-0.033917948589997395,0.16998721981162335
muscle_tension,0.3457923039020544,0.1612452726309833,0.06037100179165522,0.1290462251839794,0.1931411134640582,0.2278800925467407,-0.002325864868538884,0.19131830338524625,0.2293023434221884,0.1464905036447641,0.19503080663046646,0.0033663745809208606,0.20746244792971796,0.014206966140889865,0.06468098946669272,0.19378849487840416,0.42939031516955856,0.14190183593267,0.2949582820801302,0.44350904771473776,0.3111993464004846,0.13204516853059745,0.15976256550322332,0.06207516649263847,0.39661885022226623,0.022755910883161142,0.024698085748810793,0.999999999999999,0.09408059855558448,-0.011597511138442382,0.04186367670651813,-0.01566799665967507,0.024527609366255206,0.4018613627912733,0.2051949442049155,0.3768742384956058,0.34806910769264604,0.038211443039458275,0.34580769569858827,0.38352162436398696,0.14147011308975785,-0.020955539057324907,0.2689956802040603
nausea,0.0727925876609176,0.18776885079973393,0.08249407222906781,0.08978558024760658,-0.026048802053854493,-0.010640043937935021,-0.020390512878845933,0.10799954570015888,0.06861040419085815,0.1854656493254701,0.13991912078354166,0.00651551749022997,0.20069270035071451,0.001026201500579763,-0.004346299110209127,-0.01938963896884041,0.20945992721033213,0.025049281657111643,0.26098961501997764,0.18651706059124987,0.05260090365835931,0.07280514032217177,0.1170352893175204,0.17910241906854008,0.11223556908432009,0.04554961677504515,0.09748920369288057,0.09408059855558448,0.9999999999999999,-0.03406161699562491,0.03895019171479716,0.0878135351987424,0.01858722780300178,0.1042725699361899,0.09471722035188733,0.12114406472026264,0.04488054634955929,0.0847524049955442,0.08609779949213543,0.11407120699152358,0.163415555068154,0.002397572160556934,0.1042401125424155
nipple_discharge,0.07945879222845492,-0.018027774179755752,0.008123093243815823,0.04274554500981672,0.005025223729764886,0.024114235433093937,-0.007247499339070275,-0.013290561684560692,-0.0023958520343462185,0.04016799894699355,-0.003018609034748395,0.005437046896333135,0.032796930350971996,-0.008442084661508194,-0.006096923987620933,-0.015946360943418343,-0.03070860758972581,-0.009070024307140512,-0.02544275351537548,-0.022752668845099914,0.027166959452606096,-0.024880368457960052,-0.003206598755072253,-0.00788636339167996,0.08771272233959287,-0.03294610108384083,0.05184023198617668,-0.011597511138442382,-0.03406161699562491,1.0000000000000007,-0.04514302041739718,0.12293474679483564,0.02974582425823814,-0.008995666210480343,-0.017520759099903964,-0.023971190113704847,-0.031204301213757373,-0.043711723187407965,0.0013294393474083772,-0.0035163308135476882,0.14278561565073974,-0.009664429878453408,0.08584402575341767
odor,-0.008125845092961465,0.10084980775607198,0.028587432588126453,0.17471273208888116,0.03250446759649744,0.05576864916603846,-0.015668820593550722,0.023255035384228035,0.04261675146454547,-0.03566829247732038,0.07157812237049002,-0.01007173919264936,0.09388625496268424,0.001397060381496106,-0.0013507921015387884,0.12221929372127421,0.10456758594617072,-0.014620710929974901,0.020674572806067087,0.0011173445626362418,0.14680366376933424,0.03828407695235067,-0.040675210075027106,0.16797137837387008,0.1714763959876431,0.23853445073579171,0.03382385623928178,0.04186367670651813,0.03895019171479716,-0.04514302041739718,0.9999999999999996,-0.03772944197229707,0.007452889983567774,-0.018258034746366236,0.1809090756740605,-0.019329860907078174,-0.0359776199861094,0.0444505607925464,0.04103722060472466,0.009212221833040062,0.12188130176501256,-0.00393242969462332,0.046974418523599966
ovulation,-0.01627250260090724,0.13596916968824768,0.034833691001568294,-0.013168048349077964,0.07274115147773848,-0.012086056925468398,-0.011332977278711309,-0.02163940463705944,-0.0037916872300041015,0.2064348515021939,-0.005197025258569575,0.01994959188042173,0.0014301701753024383,-0.0075021332301967265,0.018540083173100828,-0.028196700467149796,0.011978592570395326,-0.016135136079041476,0.041209294105115916,0.00577541961595451,0.003668882071526539,0.07175876856002722,0.19449780539077574,0.2710656817298306,0.00154883778400989,-0.014553322807748277,0.2583534862985643,-0.01566799665967507,0.0878135351987424,0.12293474679483564,-0.03772944197229707,0.9999999999999998,0.35505955242863757,-0.011913460796362477,-0.012402760020560536,3.017716685559067e-05,0.08902670882369551,-0.05131402577139523,0.02007141485748411,-0.008913544742811051,-0.033651890806834776,-0.0053116438037611995,0.17166890270760785
